N,P,K,temperature,humidity,ph,rainfall,label
33,74.0,17,23.19305333,62.74710773,7.641024177,49.55213308,lentil
9,66.0,23,19.55750776,17.45268309,6.818681086000002,53.04669416,blackgram
72,60.0,22,18.66746724,71.516474,5.721667141,69.93293255,maize
31,73.0,25,31.46846241,35.39454002,5.661826398,174.5723999,lentil
85,29.0,48,26.11440416,87.64081095,6.29542477,58.48160844,muskmelon
99,57.0,36,24.10859207,73.13112261,6.234330356,71.07562236,rice
98,7.0,52,27.79161808,92.51054946,6.157724816,26.85422624,muskmelon
90,29.0,52,21.02432943,93.0569505,5.578095745,104.7847006,muskmelon
26,55.0,18,25.95058595,40.58227261,5.16516459,109.1821183,pigeonpeas
5,68.0,20,18.72987676,51.33186249,5.001038726,139.8710041,pigeonpeas
90,37.0,52,27.04927452,91.3821731,6.448061578,23.65747461,muskmelon
85,14.0,52,28.20619412,92.86798698,6.447662945,28.78654515,muskmelon
98,26.0,45,19.14381903,90.71037456,7.8546243,108.0230792,muskmelon
5,73.0,18,18.72987676,61.33186249,5.001038726,139.8710041,pigeonpeas
93,6.0,48,26.1387869,52.26311691,7.432322234,136.3027766,muskmelon
39,76.0,19,28.20667264,63.05694291,7.350869792,64.32887142,blackgram
5,68.0,20,33.50876355,55.70976142,7.322097972000001,126.6738117,pigeonpeas
37,62.0,18,25.68576704,69.84354028,7.121254928,74.62068748,blackgram
21,21.0,27,27.00315545,47.67525434,5.6995869720000005,95.85118326,mango
22,11.0,44,24.72235539,88.87651295,5.744361602000001,112.1926517,pomegranate
9,57.0,23,28.88302142,50.12323801,5.70951224,179.2155874,pigeonpeas
119,9.0,52,26.6634609,89.98405233,6.8814257460000015,57.40847165,watermelon
32,56.0,23,24.62835037,18.18325169,5.514234138,149.7441028,kidneybeans
28,58.0,18,29.008124,84.96089355,6.664187809,45.91011391,mungbean
34,38.0,33,35.37775595,45.58110023,6.454045329,97.41586402,mango
8,36.0,28,32.38697531,53.2328243,4.691396195,90.21633216,mango
99,6.0,45,28.61475136,94.22253035,6.39637861,28.98574189,muskmelon
107,72.0,49,28.14938935,81.54448882,5.790768046,91.40508414,banana
60,38.0,39,23.75091572,71.14782585,7.124571593,160.0889553,jute
38,135.0,203,41.36106301,82.79782954,6.444373116,79.92107482,grapes
22,48.0,16,29.87888066,87.32761241,6.89077995,44.75215854,mungbean
39,65.0,18,35.09357419,30.98685456,5.004074623999999,116.9106908,pigeonpeas
93,91.0,48,27.84767901,83.31110751,6.101241579,117.2878912,banana
34,34.0,35,27.27433181,47.16808054,6.82852237,95.2579961,mango
37,36.0,28,27.552973600000005,47.90859131,5.910634533,90.40332704,mango
74,43.0,24,25.95263,61.89082199,6.769893799999998,58.97878791,maize
44,78.0,21,25.19857725,60.37332688,6.581313137,70.88787207,blackgram
22,33.0,26,31.53356352,53.06009323,5.8211060360000015,98.57025046,mango
35,41.0,17,28.95172351,81.67085323,6.510840928,56.51103293,mungbean
22,58.0,45,27.83487131,83.51444973,6.208196881,73.02882766,rice
63,89.0,48,26.59743595,79.35898915,6.21084479,107.3944717,banana
3,47.0,21,29.34594634,85.60472562,6.232836962,59.03629954,mungbean
69,66.0,17,26.23773129,67.88521396,7.504608385,73.58663968,blackgram
70,38.0,38,24.39736241,79.26861738,7.014063944,164.2697011,rice
59,76.0,17,28.546224,66.31394098,7.368318809,62.83469851,blackgram
21,21.0,34,31.27180992,52.23810152,6.811291098,89.74409017,mango
81,18.0,45,26.90435747,86.25426228,6.727468157000001,59.75980023,muskmelon
36,58.0,19,17.06104474,23.77201471,5.86442953,81.83420522,pigeonpeas
85,21.0,51,29.87331077,90.60932469,6.186770318,24.69720481,muskmelon
13,144.0,204,23.1094265,92.79630809,6.3831802710000005,108.183792,apple
12,76.0,16,21.01142393,69.69141302,5.111488821,185.2039114,pigeonpeas
5,56.0,16,18.28072173,68.10365387,6.978361689,48.80253285,pigeonpeas
76,37.0,42,24.39459498,89.89106506,6.551130445,197.1220049,jute
119,89.0,48,28.66725136,79.59242542,5.986442306,118.2583441,banana
24,8.0,5,18.86883219,93.24688124,6.157135092000001,119.3936976,orange
10,71.0,18,19.54284889,56.34777265,6.151029296,173.11069819999997,pigeonpeas
12,65.0,20,33.66855394,66.60416867,7.534811832999999,67.32520551,blackgram
98,22.0,45,29.07265321,91.91533173,6.341400922,28.83568362,muskmelon
17,38.0,26,31.99490489,50.84881347,5.279388967,97.38741498,mango
113,85.0,51,27.94972463,76.63713353,6.037430836,109.0921631,banana
0,36.0,25,34.13072188,51.25786185,5.101206389,96.38808001,mango
20,76.0,76,18.17234999,14.70085967,6.358740355,90.7760707,chickpea
107,73.0,45,29.1400919,80.1190228,6.28236237,90.45142867,banana
30,70.0,16,29.48439992,63.19915325,7.454532137,71.89090748,blackgram
5,77.0,24,24.80710166,45.01110015,5.023115055,188.4928637,pigeonpeas
95,27.0,45,29.48069921,90.33698678,6.640470862999999,26.0365768,muskmelon
22,23.0,38,20.13037175,89.31505137,6.1438746910000015,107.3416913,pomegranate
12,24.0,26,28.22471276,82.35916228,6.428054409,44.01206619,mango
12,74.0,19,24.91079638,60.71367427,7.142611056000002,42.19740397,lentil
6,63.0,16,24.388717,62.50453062,6.711341147000001,47.26052494,lentil
91,94.0,49,29.36792366,76.24900101,6.149934034,92.82840911,banana
39,65.0,16,35.09357419,30.98685456,5.004074623999999,116.9106908,pigeonpeas
53,65.0,48,24.87212063,93.90560147,6.676578778,135.16945249999998,papaya
14,61.0,15,27.99990346,65.57653373,6.493036868,49.94043064,lentil
117,86.0,48,28.6956201,82.54195839,6.22094286,116.1616839,banana
62,50.0,52,26.53543168,67.09608099,6.809593554,120.6494434,papaya
29,21.0,38,19.66329768,87.95158129,5.561851831,106.0380805,pomegranate
85,9.0,47,28.20619412,92.86798698,6.447662945,28.78654515,muskmelon
25,63.0,19,28.42062847,61.77336343,7.815210661,49.02366803,pigeonpeas
32,73.0,20,34.9466155,65.26774011,7.162357641,70.1415139,blackgram
1,64.0,23,18.72987676,61.33186249,5.001038726,139.8710041,pigeonpeas
40,61.0,20,21.59343016,20.31871249,5.811314232000001,61.13872036,kidneybeans
5,56.0,23,29.47741671,18.48522915,7.1291369410000005,111.1727497,pigeonpeas
17,64.0,22,19.88394011,20.31564139,5.789214288999999,60.91974792,kidneybeans
108,21.0,46,26.84366082,83.85039964,6.106500787000001,40.228644,watermelon
3,72.0,23,36.51268371,57.92887167,6.03160778,122.6539694,pigeonpeas
55,78.0,23,29.37687468,57.69622912,6.878498176,38.34303462,blackgram
7,45.0,22,27.84026517,89.99615558,7.063022095,52.84626009,mungbean
114,30.0,45,29.24908541,90.06998135,6.069171847000001,25.93496537,muskmelon
67,56.0,44,21.94766735,80.97384195,6.012632591,213.3560921,rice
4,60.0,17,29.19585548,68.01965728,7.441976825,44.93261911,lentil
20,7.0,7,29.47741671,91.57802915,7.1291369410000005,111.1727497,orange
5,18.0,37,19.65690085,89.93701023,5.937649577999999,108.0458926,pomegranate
3,73.0,17,18.31910448,34.69776639,4.964887857,107.4721605,pigeonpeas
109,21.0,55,28.27973674,90.38971208,6.224535448999998,21.58992507,muskmelon
58,58.0,17,33.36984395,65.67718163,6.874142175,64.89517488,blackgram
111,28.0,50,27.59350075,91.79742953,6.399891457000001,24.84266123,watermelon
95,88.0,51,28.98333432,82.95958244,5.829898502000001,109.022564,banana
92,7.0,45,26.70607759,81.14149505,6.944640222,51.51033554,muskmelon
23,70.0,19,32.83963757,67.99803573,7.251000789,73.40452716,blackgram
39,24.0,25,33.55695561,53.72979826,4.757114897,98.67527561,mango
30,20.0,45,22.59890174,93.16343942,7.058222596,110.0932899,pomegranate
23,65.0,51,32.83963757,67.99803573,7.251000789,73.40452716,papaya
65,39.0,37,23.92887902,83.5951224,6.880204617,154.6608736,rice
42,43.0,23,27.71678273,63.29103387,6.781841984,68.56507978,blackgram
27,76.0,20,19.63736208,32.31528909,4.608695247,176.4134092,pigeonpeas
40,37.0,21,31.02215872,45.89239456,6.68727523,53.56783314,mothbeans
27,64.0,20,33.30711818,67.07780816,5.269504214,108.5090168,blackgram
53,57.0,46,33.32315744,91.25271223,6.709668804,234.496633,papaya
27,30.0,38,26.44600063,98.29937782,6.008386282999999,221.2258168,pomegranate
72,59.0,41,24.2248754,74.89465426,7.175170657000001,192.4931257,jute
109,21.0,46,24.9004602,89.73524177,6.770278088,57.44942094,watermelon
86,16.0,55,29.70931288,84.18406764,6.37466756,209.84539930000005,watermelon
26,60.0,23,31.33170829,57.97429171,4.946263888,161.7820226,pigeonpeas
34,60.0,25,17.66148158,18.15302753,5.635231778,100.6711761,kidneybeans
74,35.0,24,25.95263264,61.89082199,6.347379185,47.89645224,maize
5,19.0,37,18.26233221,88.16779129,5.709380472,108.0756727,pomegranate
36,21.0,39,24.94467632,94.25702672,7.009180374,103.8799347,pomegranate
11,19.0,39,27.65280218,89.80650642,6.459252023,56.52558045,pomegranate
7,78.0,21,31.08564994,66.68832981,6.242052013,175.9303271,pigeonpeas
6,56.0,23,26.01630259,49.94704718,5.906596905,160.33374469999995,pigeonpeas
52,60.0,21,27.45853567,62.90020977,6.513620917999999,69.46020927,blackgram
34,66.0,24,20.12574053,24.96969858,5.659254981,100.0497183,kidneybeans
82,25.0,52,25.05802193,83.44623747,5.738678895,110.4408803,watermelon
42,60.0,15,27.45853567,62.90020977,6.513620917999999,69.46020927,blackgram
34,65.0,16,23.43974653,63.22011726,5.94239222,45.40277297,lentil
0,25.0,38,22.44581266,89.90147027,6.7380162210000005,109.3905998,pomegranate
114,27.0,48,25.4438391,87.93923120000002,6.472756256,57.51549686,watermelon
83,29.0,52,25.76402693,87.5931128,6.704688865,46.05122728,muskmelon
109,14.0,54,26.81938687,87.8274604,6.5517503060000015,46.06193778,watermelon
87,25.0,55,25.15623099,94.24925115,6.862157042000001,55.49541453,muskmelon
99,15.0,26,27.41711238,56.63636248,6.086922359,127.92461000000002,coffee
90,39.0,36,24.44743944,82.286484,6.7693455,190.9684885,jute
60,50.0,44,20.77576147,84.49774397,6.244841491,240.0810647,rice
106,78.0,52,26.28845991,83.390039,5.891458107,113.8729798,banana
33,134.0,205,21.0365275,94.33919546,6.08551916,114.7412734,grapes
107,36.0,23,25.29250148,75.66653335,6.205263534,62.64174227,mungbean
53,65.0,48,20.19137759,16.41998269,8.719960893,77.33795356,papaya
9,137.0,200,21.1316077,90.6878768,5.814434775,122.5391946,apple
111,73.0,48,26.3985515,81.36028902,5.571401169,98.16752001,banana
0,18.0,30,35.47478322,47.97230503,6.279133738,97.79072474,mango
18,69.0,19,29.87854588,65.73085206,6.950300686,44.95654782,lentil
35,18.0,35,28.2974764,95.41122824,6.141502001,182.4482352,mango
26,35.0,34,33.44619894,53.05980465,5.339556562,98.05089394,mango
87,14.0,46,29.69238699,92.58862544,6.606033244,29.1102594,muskmelon
3,70.0,20,18.31910448,34.69776639,4.964887857,107.4721605,pigeonpeas
31,55.0,18,33.4126864,35.42910045,4.548202098,139.6702541,pigeonpeas
27,27.0,34,33.88004781,46.39416048,6.2739536760000005,89.29147581,mango
111,40.0,21,24.48469200000001,84.44932014,6.187455798999999,90.94342484,cotton
29,29.0,34,31.27180992,42.23810152,6.811291098,89.74409017,mango
25,22.0,40,23.62600218,89.73266695,6.145104401,107.6836871,pomegranate
33,73.0,21,29.23540524,59.38967583,5.985792703,103.3301803,pigeonpeas
68,69.0,19,31.29986342,92.76039164,6.986228647000001,54.77830202,blackgram
98,53.0,38,25.75734909,88.36668522,6.025028997000001,189.4263485,rice
108,22.0,47,28.53545688,91.72742702,6.161123579,25.1290048,muskmelon
28,51.0,21,18.06486101,55.1034354,6.300479414,51.54922825,lentil
89,21.0,52,29.20300896,93.96834049,6.839443833,209.4083305,watermelon
62,44.0,36,24.2248758,74.89465426,7.175170657000001,192.4931257,jute
85,25.0,52,29.62800691,90.10051615,6.0751441160000015,23.69586761,muskmelon
19,51.0,25,28.17489437,47.6672299,4.524171562,45.78172762,mothbeans
5,16.0,36,18.26233221,88.16779129,5.709380472,108.0756727,pomegranate
21,70.0,24,17.15432954,19.87070659,5.566522896,87.99669731,kidneybeans
25,75.0,24,33.15122581,32.45974539,4.807776748999999,105.03802749999998,pigeonpeas
44,58.0,49,26.42333018,64.51136845,7.338929556,63.46546487,papaya
81,30.0,55,28.52379742,92.09688432,6.041027474,29.86681385,muskmelon
104,75.0,46,28.96361426,93.88482153,6.469983276000002,23.56130173,banana
22,43.0,20,28.56149805,83.63802195,6.689825155,41.013132,mungbean
40,16.0,30,34.16438906,54.16482251,4.954739564,98.33351125,mango
8,38.0,33,29.75150773,46.73723302,4.981816523,91.405983,mango
22,21.0,26,27.67256197,45.41692012,4.947683034,92.84991507,mango
22,64.0,47,27.67256197,45.41692012,4.947683034,92.84991507,papaya
81,18.0,50,26.44019475,80.91934337,6.507110986,47.81847573,muskmelon
100,58.0,37,23.17403323,87.88255345,6.6587699910000016,160.6217342,jute
18,36.0,27,27.78912455,53.96886679,5.6437102160000014,91.01152997,mango
46,75.0,15,19.44623085,63.90148771,5.627186257000001,106.1606833,blackgram
26,63.0,16,29.87854588,65.73085206,6.950300686,44.95654782,lentil
24,138.0,195,22.49095104,91.70292746,5.7959857160000015,124.3915101,apple
106,19.0,50,24.47018505,84.16390229,6.417011754,57.26773002,muskmelon
90,23.0,50,28.55852465,90.45773041,6.159020864,27.26588346,muskmelon
106,20.0,51,24.47018505,84.16390229,6.417011754,57.26773002,watermelon
35,132.0,201,21.17089176,90.23730166,5.895319002000001,123.6495149,grapes
3,13.0,42,24.38318965,91.19431555,7.079973241,103.6012114,pomegranate
83,73.0,45,25.14748006,83.34688193,5.565028635,98.66679427,banana
52,58.0,17,30.64095781,61.14508627,7.167435834,71.36947525,blackgram
23,55.0,25,28.77653519,86.69133979,6.983130466,56.12443206,mungbean
107,16.0,29,23.17124551,52.97841162,6.766184468,153.12016440000005,coffee
1,67.0,19,33.50876355,55.70976142,7.322097972000001,126.6738117,pigeonpeas
8,59.0,23,29.50523036,35.72032498,6.216814453,187.8961851,pigeonpeas
40,22.0,38,24.53610067,91.90997228,6.488221135,115.9787989,pomegranate
25,74.0,16,31.8520694,82.2220323,6.407715561,109.9455062,lentil
95,22.0,46,27.1872282,92.19906776,6.137102505,141.3220576,muskmelon
20,60.0,23,29.65052947,42.89833235,6.876572502999999,186.9226052,pigeonpeas
1,80.0,20,25.97948991,64.95585424,6.250994222999999,72.19245835222,pigeonpeas
0,60.0,22,28.49584395,62.44616219,7.841496029,53.14531023,kidneybeans
28,48.0,22,29.53037621,86.73346018,7.156563094,59.87232071,mungbean
83,48.0,18,19.74213321,59.66263104,6.381201909,65.50861389,maize
80,71.0,48,27.50527651,80.79783998,6.156373499,105.0776992,banana
9,144.0,205,21.01245395,81.17931863,6.119495295,66.38448261,apple
91,55.0,19,18.09300227,72.61024172,6.376651091,78.96159541,maize
110,79.0,46,28.66725136,79.59242542,5.986442306,118.2583441,banana
40,144.0,197,9.949929082,82.55138983,5.841138354,66.00817551,grapes
16,28.0,10,32.31944397,93.67804556,6.196907944,117.6236473,orange
89,25.0,53,27.04863538,91.34685096,6.375923383,25.08146686,muskmelon
34,47.0,47,27.34734861,94.17756725,6.687088097999999,40.35153141,papaya
35,48.0,21,29.24598976,84.80084105,6.991242362,53.43228915,mungbean
36,46.0,21,28.36319404,84.8593608,7.140437859,52.93031105,mungbean
88,54.0,42,22.68319059,83.46358271,6.604993475,194.2651719,rice
7,63.0,25,27.52185591,63.13215259,7.28805662,45.20841071,lentil
117,82.0,55,25.29391516,79.29122198,5.614471478,105.4220251,banana
59,55.0,17,31.74379487,62.51007687,7.332375138,68.97097538,blackgram
17,55.0,18,19.44623085,34.51086611,5.627186257000001,106.1606833,pigeonpeas
75,55.0,43,24.39736241,79.26861738,7.014063944,164.2697011,jute
23,138.0,200,9.535585543,80.73112694,5.908724337000001,69.44115171,apple
79,43.0,39,26.58361011,78.00774772,6.310699968,154.8238864,jute
89,58.0,19,19.20129357,68.30578978,6.11275104,87.85092352,maize
81,18.0,51,26.44019475,80.91934337,6.507110986,47.81847573,watermelon
21,25.0,12,22.30318989,92.15987039,6.438668989,117.3688104,orange
103,16.0,45,25.11189154,80.02621335,6.209888345,44.20656987,muskmelon
39,79.0,77,17.48395377,14.76014523,6.609696734,65.11365631,chickpea
24,17.0,5,32.71748548,90.54608254,7.656978112000001,113.328978,orange
103,19.0,53,25.11189154,80.02621335,6.209888345,44.20656987,watermelon
77,42.0,35,23.89069041,83.46409075,6.097294061,167.72306319999996,jute
90,26.0,47,28.55852465,90.45773041,6.159020864,27.26588346,muskmelon
99,54.0,39,21.14347496,80.33502926,5.5948196260000005,198.6730942,rice
21,29.0,30,27.69819273,51.41593238,5.403908327999999,100.7720705,mango
57,55.0,78,17.34150229,18.75626255,8.861479668,67.9545435,chickpea
2,123.0,203,22.36629253,90.78572467,5.739652177000001,124.9831618,grapes
23,68.0,18,21.01142393,59.69141302,5.111488821,185.2039114,pigeonpeas
104,25.0,55,28.96361426,93.88482153,6.469983276000002,23.56130173,muskmelon
22,59.0,23,27.32220619,51.27868781,4.371745575,36.5037914,pigeonpeas
27,62.0,16,28.98039357,57.23265151,6.347929353,120.7435664,pigeonpeas
58,67.0,17,38.72382798,91.72514851,6.702424548,62.62377075,blackgram
98,22.0,45,29.07265321,91.91533173,6.341400922,28.83568362,muskmelon
22,61.0,21,28.56149805,83.63802195,6.689825155,41.013132,blackgram
103,17.0,45,25.11189154,80.02621335,6.209888345,44.20656987,watermelon
117,77.0,53,25.56202173,77.38229006,6.119266009,93.10247183,banana
85,21.0,47,26.11440416,87.64081095,6.29542477,58.48160844,watermelon
37,65.0,23,29.50304807,63.46513414,5.560224582999999,189.5208915,pigeonpeas
107,12.0,47,29.57240298,93.61870344,6.559763394,27.56918621,muskmelon
117,25.0,48,28.68275966,92.50969311,6.150686363999999,29.11187663,muskmelon
19,69.0,22,26.58972517,66.14007674,6.139215944,50.90994463,pigeonpeas
120,25.0,45,26.98603693,89.4138489,6.260838965,58.54876687,watermelon
3,72.0,17,36.51268371,57.92887167,6.03160778,122.6539694,pigeonpeas
54,65.0,24,24.28209415,80.30025587,7.042299068999999,231.0863347,blackgram
27,62.0,16,28.98039357,57.23265151,6.347929353,120.7435664,pigeonpeas
25,57.0,17,27.65472156,58.59986279,6.974978386,36.94255012,mothbeans
24,48.0,22,28.77653519,86.69133979,6.983130466,56.12443206,mungbean
23,72.0,18,16.51783455,20.4555596,5.609435127999999,98.77794225,lentil
23,57.0,15,28.77653519,86.69133979,6.983130466,56.12443206,mothbeans
21,21.0,29,27.00315545,47.67525434,5.6995869720000005,95.85118326,mango
26,63.0,15,19.63474332,18.90705639,5.759237003,106.3598183,kidneybeans
21,26.0,25,22.75088787,90.69489172,5.521466996,110.4317855,coffee
118,21.0,48,24.42998931,86.33904774,6.678805092,48.58241822,watermelon
26,80.0,21,31.33170829,57.97429171,4.946263888,161.7820226,pigeonpeas
24,75.0,21,27.79797651,47.19847683,6.381975465,181.6942283,kidneybeans
92,21.0,48,25.81692236,82.043255,6.377427122,54.82963379,muskmelon
21,139.0,197,19.3642553,83.36094029,5.980598579,67.15094741,grapes
3,120.0,204,24.06679352,82.66396666,6.053662544,69.81855775,grapes
18,25.0,9,21.49118657,93.43949693,6.41354791,101.4819888,orange
47,79.0,19,19.1034283,17.26184541,6.586777189,75.49101167,blackgram
21,44.0,16,29.8596912,80.03499648,6.666380512000001,50.66487502,mungbean
12,40.0,33,27.25373364,52.66319725,5.566704378,91.87312479,mango
66,47.0,36,26.24532085,82.97198375,7.124050134,189.9711184,jute
35,58.0,46,29.33710543,90.81781439,6.739170045,202.0572747,papaya
31,139.0,201,11.02105378,80.55557235,5.870600622,68.23963161,grapes
38,15.0,32,33.7462686,48.50387598,6.777788126,92.26439205,mango
25,63.0,16,27.10508014,63.56791363,5.794289715,62.20279647,lentil
31,58.0,24,31.46846241,35.39454002,5.661826398,174.5723999,pigeonpeas
81,25.0,49,24.69368934,85.56967628,6.353107392999999,48.99390828,watermelon
39,129.0,203,41.18664903,81.01783402,5.5399808120000005,68.68895899,grapes
82,78.0,45,25.05802193,84.97323747,5.738678895,110.4408803,banana
8,56.0,19,18.01272266,56.03021052,8.753795334,81.98568791,pigeonpeas
40,16.0,31,31.89356292,49.02450149,6.4841522000000005,89.59371481,mango
54,62.0,16,24.42561272,72.27749066,6.577192175,63.35298768,blackgram
20,78.0,17,18.13027797,92.45851612,6.078724107,50.6128521,blackgram
27,57.0,23,27.33534897,43.35795962,6.09186275,142.33036769999995,pigeonpeas
24,29.0,26,28.22471276,82.35916228,6.428054409,44.01206619,mango
